weight,length,width,depth,shape_CUSHION,shape_EMERALD,shape_HEART,shape_MARQUISE,shape_OVAL,shape_PEAR,shape_PRINCESS,shape_ROUND,encoded_clarity,encoded_color,encoded_cut,encoded_polish,encoded_symmetry,encoded_fluorescence
0.5,5.04,5.09,3.11,0,0,0,0,0,0,0,1,7.0,6.0,1.0,1.0,1.0,0.0
0.5,5.07,5.09,3.17,0,0,0,0,0,0,0,1,6.0,4.0,0.0,0.0,0.0,0.0
0.5,5.05,5.1,3.16,0,0,0,0,0,0,0,1,7.0,2.0,0.0,0.0,1.0,0.0
0.3,4.62,3.25,2.09,0,1,0,0,0,0,0,0,5.0,2.0,1.0,1.0,1.0,0.0
0.5,5.05,5.07,3.15,0,0,0,0,0,0,0,1,7.0,3.0,0.0,0.0,0.0,0.0
0.8,7.31,5.13,3.23,0,0,0,0,1,0,0,0,6.0,8.0,0.0,0.0,1.0,3.0
0.5,4.33,4.26,3.17,0,0,0,0,0,0,1,0,6.0,2.0,1.0,0.0,1.0,0.0
0.86,6.13,4.92,3.34,1,0,0,0,0,0,0,0,5.0,4.0,0.0,0.0,1.0,3.0
0.51,4.4,4.32,3.13,0,0,0,0,0,0,1,0,4.0,8.0,0.0,0.0,1.0,0.0
0.47,4.36,4.31,3.13,0,0,0,0,0,0,1,0,7.0,4.0,0.0,0.0,1.0,0.0
0.33,4.3,4.78,2.69,0,0,1,0,0,0,0,0,5.0,3.0,0.0,0.0,1.0,0.0
0.5,4.31,4.25,3.09,0,0,0,0,0,0,1,0,6.0,8.0,0.0,0.0,1.0,0.0
0.8,5.91,5.94,3.7,0,0,0,0,0,0,0,1,7.0,11.0,0.0,0.0,0.0,4.0
0.5,6.96,4.38,2.56,0,0,0,0,1,0,0,0,6.0,1.0,0.0,0.0,1.0,0.0
0.5,4.99,4.28,2.87,1,0,0,0,0,0,0,0,5.0,3.0,0.0,0.0,1.0,0.0
0.31,4.2,4.73,2.77,0,0,1,0,0,0,0,0,4.0,5.0,0.0,1.0,2.0,0.0
0.5,4.94,4.98,3.18,0,0,0,0,0,0,0,1,7.0,3.0,1.0,0.0,1.0,0.0
0.65,6.4,4.8,3.07,0,0,0,0,1,0,0,0,5.0,3.0,1.0,0.0,2.0,3.0
0.5,5.04,5.08,3.16,0,0,0,0,0,0,0,1,6.0,5.0,0.0,0.0,0.0,5.0
0.5,5.13,5.16,3.14,0,0,0,0,0,0,0,1,4.0,7.0,0.0,0.0,0.0,0.0
0.5,5.1,5.13,3.14,0,0,0,0,0,0,0,1,5.0,5.0,0.0,1.0,0.0,3.0
0.5,5.14,5.17,3.12,0,0,0,0,0,0,0,1,7.0,3.0,0.0,0.0,0.0,0.0
0.44,5.08,3.76,2.35,0,1,0,0,0,0,0,0,2.0,5.0,0.0,1.0,1.0,4.0
0.3,4.35,4.37,2.62,0,0,0,0,0,0,0,1,6.0,1.0,0.0,0.0,0.0,0.0
0.5,4.96,5.03,3.13,0,0,0,0,0,0,0,1,5.0,6.0,1.0,1.0,2.0,0.0
0.5,4.73,4.31,2.91,1,0,0,0,0,0,0,0,4.0,5.0,0.0,0.0,1.0,0.0
1.7,10.15,6.75,4.23,0,0,0,0,0,1,0,0,7.0,3.0,0.0,0.0,0.0,2.0
0.5,4.93,4.99,3.19,0,0,0,0,0,0,0,1,5.0,5.0,1.0,1.0,2.0,0.0
0.81,5.81,5.04,3.36,1,0,0,0,0,0,0,0,6.0,2.0,0.0,0.0,1.0,0.0
0.61,4.82,4.72,3.09,1,0,0,0,0,0,0,0,7.0,19.0,0.0,0.0,3.0,3.0
0.32,4.54,3.36,2.22,0,1,0,0,0,0,0,0,3.0,1.0,0.0,0.0,2.0,0.0
0.5,5.03,5.06,3.18,0,0,0,0,0,0,0,1,6.0,2.0,0.0,0.0,1.0,4.0
0.5,5.1,5.13,3.16,0,0,0,0,0,0,0,1,7.0,2.0,0.0,0.0,0.0,0.0
0.5,4.89,4.17,2.92,1,0,0,0,0,0,0,0,5.0,3.0,1.0,0.0,1.0,0.0
1.0,6.35,5.5,3.7,1,0,0,0,0,0,0,0,7.0,2.0,0.0,0.0,1.0,5.0
0.5,6.75,4.25,2.6,0,0,0,0,1,0,0,0,6.0,1.0,0.0,0.0,1.0,0.0
0.23,3.99,4.01,2.38,0,0,0,0,0,0,0,1,5.0,2.0,0.0,0.0,0.0,0.0
0.5,4.24,4.24,3.06,0,0,0,0,0,0,1,0,3.0,5.0,0.0,0.0,2.0,0.0
0.9,5.48,5.35,3.64,1,0,0,0,0,0,0,0,7.0,10.0,0.0,0.0,0.0,3.0
0.5,8.82,4.03,2.33,0,0,0,1,0,0,0,0,5.0,1.0,0.0,0.0,0.0,3.0
0.8,5.44,4.94,3.41,1,0,0,0,0,0,0,0,4.0,6.0,1.0,0.0,1.0,0.0
0.34,4.45,4.47,2.78,0,0,0,0,0,0,0,1,2.0,1.0,0.0,0.0,0.0,0.0
0.5,6.29,4.55,2.63,0,0,0,0,1,0,0,0,6.0,8.0,0.0,0.0,1.0,0.0
0.5,4.94,4.98,3.19,0,0,0,0,0,0,0,1,5.0,8.0,1.0,0.0,0.0,0.0
0.52,5.2,5.22,3.16,0,0,0,0,0,0,0,1,7.0,3.0,0.0,0.0,0.0,0.0
0.9,5.69,5.27,3.66,1,0,0,0,0,0,0,0,6.0,2.0,1.0,0.0,1.0,3.0
0.55,5.31,5.33,3.19,0,0,0,0,0,0,0,1,7.0,4.0,0.0,0.0,0.0,0.0
0.5,5.12,5.17,3.09,0,0,0,0,0,0,0,1,4.0,1.0,1.0,0.0,1.0,6.0
1.0,5.41,5.39,3.89,1,0,0,0,0,0,0,0,7.0,8.0,2.0,0.0,1.0,3.0
0.5,5.14,5.17,3.09,0,0,0,0,0,0,0,1,4.0,7.0,0.0,0.0,0.0,3.0
0.4,4.98,3.68,2.41,0,1,0,0,0,0,0,0,5.0,6.0,0.0,1.0,2.0,0.0
0.5,6.09,4.51,2.78,0,0,0,0,1,0,0,0,5.0,2.0,0.0,0.0,1.0,0.0
1.01,5.77,5.51,3.75,1,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,2.0,3.0
0.49,4.64,4.42,3.02,1,0,0,0,0,0,0,0,5.0,3.0,1.0,0.0,2.0,0.0
0.4,4.67,4.76,2.9,0,0,0,0,0,0,0,1,5.0,5.0,1.0,1.0,2.0,0.0
0.5,5.06,5.12,3.07,0,0,0,0,0,0,0,1,6.0,2.0,1.0,1.0,1.0,0.0
0.7,5.23,4.72,3.29,1,0,0,0,0,0,0,0,7.0,5.0,1.0,0.0,1.0,0.0
0.5,5.99,4.48,2.81,0,0,0,0,1,0,0,0,6.0,1.0,0.0,0.0,0.0,3.0
0.6,4.47,4.44,3.24,0,0,0,0,0,0,1,0,4.0,6.0,0.0,0.0,0.0,0.0
0.3,3.8,3.7,2.69,0,0,0,0,0,0,1,0,5.0,5.0,1.0,0.0,2.0,0.0
0.59,9.08,4.39,2.52,0,0,0,1,0,0,0,0,5.0,1.0,0.0,0.0,1.0,5.0
0.86,5.67,5.1,3.44,1,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,1.0,4.0
0.3,5.8,3.68,2.34,0,0,0,0,0,1,0,0,6.0,2.0,1.0,0.0,2.0,0.0
0.3,4.78,3.22,2.1,0,1,0,0,0,0,0,0,4.0,1.0,0.0,0.0,1.0,0.0
0.51,5.12,5.15,3.2,0,0,0,0,0,0,0,1,7.0,7.0,0.0,1.0,0.0,3.0
0.31,4.33,4.36,2.7,0,0,0,0,0,0,0,1,5.0,6.0,0.0,0.0,0.0,0.0
0.53,5.18,5.2,3.22,0,0,0,0,0,0,0,1,5.0,7.0,0.0,0.0,0.0,0.0
0.3,4.05,4.74,2.83,0,0,1,0,0,0,0,0,3.0,2.0,1.0,1.0,2.0,0.0
0.56,5.25,5.28,3.29,0,0,0,0,0,0,0,1,6.0,9.0,0.0,0.0,0.0,3.0
0.36,4.58,4.61,2.83,0,0,0,0,0,0,0,1,3.0,3.0,0.0,1.0,0.0,0.0
0.6,5.38,5.41,3.37,0,0,0,0,0,0,0,1,4.0,10.0,0.0,0.0,0.0,0.0
2.22,10.69,7.17,4.59,0,0,0,0,0,1,0,0,2.0,11.0,1.0,0.0,0.0,4.0
0.59,7.13,4.55,2.79,0,0,0,0,1,0,0,0,3.0,4.0,0.0,0.0,2.0,5.0
0.4,5.68,4.24,2.47,0,0,0,0,1,0,0,0,7.0,5.0,0.0,0.0,1.0,0.0
0.5,4.5,4.48,3.24,0,0,0,0,0,0,1,0,5.0,3.0,0.0,0.0,2.0,0.0
0.5,5.09,5.12,3.15,0,0,0,0,0,0,0,1,6.0,3.0,0.0,0.0,1.0,0.0
0.5,4.94,5.0,3.19,0,0,0,0,0,0,0,1,6.0,2.0,1.0,1.0,2.0,0.0
0.32,4.49,3.3,2.25,0,1,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0
0.51,4.53,4.43,3.0,1,0,0,0,0,0,0,0,3.0,6.0,0.0,0.0,1.0,0.0
0.72,7.56,4.93,3.03,0,0,0,0,1,0,0,0,5.0,7.0,0.0,0.0,1.0,3.0
0.5,4.89,3.74,2.68,0,1,0,0,0,0,0,0,4.0,6.0,2.0,0.0,1.0,0.0
0.32,4.47,4.48,2.68,0,0,0,0,0,0,0,1,7.0,2.0,0.0,0.0,0.0,0.0
0.8,5.85,4.96,3.37,1,0,0,0,0,0,0,0,3.0,7.0,0.0,0.0,0.0,0.0
0.51,6.22,4.53,2.81,0,0,0,0,1,0,0,0,6.0,6.0,0.0,0.0,1.0,5.0
0.7,5.7,4.56,3.12,1,0,0,0,0,0,0,0,7.0,5.0,1.0,0.0,1.0,0.0
0.5,5.19,5.22,3.06,0,0,0,0,0,0,0,1,3.0,7.0,0.0,0.0,0.0,0.0
0.4,4.95,3.65,2.4,0,1,0,0,0,0,0,0,5.0,4.0,0.0,0.0,2.0,0.0
1.01,5.28,5.27,3.84,0,0,0,0,0,0,1,0,8.0,9.0,0.0,0.0,1.0,3.0
0.3,4.33,4.35,2.64,0,0,0,0,0,0,0,1,3.0,2.0,0.0,0.0,0.0,0.0
0.4,4.83,3.59,2.45,0,1,0,0,0,0,0,0,5.0,3.0,0.0,1.0,1.0,0.0
0.59,5.33,5.36,3.33,0,0,0,0,0,0,0,1,3.0,7.0,1.0,1.0,2.0,0.0
0.32,4.12,4.81,2.84,0,0,1,0,0,0,0,0,5.0,4.0,0.0,0.0,1.0,0.0
0.3,4.82,3.1,2.11,0,1,0,0,0,0,0,0,2.0,2.0,1.0,0.0,2.0,0.0
1.02,6.09,5.55,3.76,1,0,0,0,0,0,0,0,7.0,6.0,0.0,0.0,1.0,4.0
0.65,5.53,5.55,3.47,0,0,0,0,0,0,0,1,3.0,8.0,0.0,0.0,0.0,3.0
0.32,4.55,3.41,2.33,0,1,0,0,0,0,0,0,4.0,3.0,0.0,2.0,2.0,0.0
0.5,4.98,5.02,3.17,0,0,0,0,0,0,0,1,6.0,2.0,1.0,0.0,2.0,0.0
0.5,4.96,5.05,3.17,0,0,0,0,0,0,0,1,6.0,2.0,1.0,0.0,2.0,0.0
0.5,5.05,5.1,3.13,0,0,0,0,0,0,0,1,7.0,2.0,1.0,0.0,1.0,0.0
1.0,8.52,5.63,3.42,0,0,0,0,0,1,0,0,4.0,3.0,1.0,0.0,0.0,4.0
1.0,5.51,5.48,3.72,1,0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,1.0,0.0
0.5,5.05,5.08,3.17,0,0,0,0,0,0,0,1,5.0,3.0,0.0,0.0,0.0,4.0
1.0,5.69,5.31,3.71,1,0,0,0,0,0,0,0,6.0,9.0,1.0,0.0,1.0,0.0
0.87,5.58,5.25,3.53,1,0,0,0,0,0,0,0,6.0,3.0,0.0,0.0,0.0,5.0
0.55,5.22,5.24,3.23,0,0,0,0,0,0,0,1,6.0,4.0,1.0,0.0,0.0,3.0
0.4,4.99,3.64,2.28,0,1,0,0,0,0,0,0,4.0,6.0,0.0,0.0,1.0,4.0
1.13,6.37,5.36,3.64,1,0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,1.0,3.0
0.5,6.16,4.5,2.77,0,0,0,0,1,0,0,0,4.0,4.0,0.0,0.0,1.0,0.0
1.2,6.69,5.68,3.85,1,0,0,0,0,0,0,0,7.0,3.0,0.0,1.0,1.0,0.0
0.5,5.14,5.18,3.11,0,0,0,0,0,0,0,1,6.0,6.0,0.0,0.0,0.0,0.0
1.01,5.75,5.61,3.79,1,0,0,0,0,0,0,0,7.0,5.0,0.0,0.0,0.0,0.0
0.51,4.34,4.26,3.08,0,0,0,0,0,0,1,0,6.0,3.0,0.0,0.0,1.0,0.0
0.5,4.9,4.95,3.24,0,0,0,0,0,0,0,1,5.0,2.0,2.0,0.0,1.0,0.0
0.56,5.33,5.36,3.24,0,0,0,0,0,0,0,1,7.0,6.0,0.0,0.0,0.0,0.0
0.5,5.11,5.16,3.03,0,0,0,0,0,0,0,1,6.0,2.0,1.0,0.0,1.0,0.0
0.8,5.52,5.1,3.41,1,0,0,0,0,0,0,0,5.0,3.0,0.0,0.0,1.0,0.0
1.02,6.51,5.28,3.58,1,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,0.0,3.0
0.3,4.5,3.33,2.15,0,1,0,0,0,0,0,0,2.0,1.0,0.0,0.0,1.0,0.0
0.5,4.3,4.28,3.1,0,0,0,0,0,0,1,0,3.0,7.0,0.0,1.0,2.0,3.0
0.6,5.04,4.53,3.03,1,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,1.0,4.0
0.3,3.72,3.72,2.7,0,0,0,0,0,0,1,0,3.0,7.0,1.0,0.0,1.0,0.0
0.52,4.82,4.42,2.89,1,0,0,0,0,0,0,0,6.0,2.0,0.0,0.0,0.0,3.0
0.83,7.43,5.35,3.19,0,0,0,0,1,0,0,0,6.0,1.0,0.0,0.0,1.0,0.0
0.5,4.89,4.29,2.92,1,0,0,0,0,0,0,0,6.0,6.0,0.0,0.0,1.0,0.0
0.75,5.39,5.0,3.39,1,0,0,0,0,0,0,0,6.0,1.0,0.0,0.0,2.0,0.0
0.5,5.13,5.19,3.05,0,0,0,0,0,0,0,1,7.0,2.0,1.0,0.0,1.0,0.0
0.5,5.04,5.06,3.17,0,0,0,0,0,0,0,1,4.0,1.0,0.0,0.0,0.0,4.0
0.35,4.53,4.98,2.7,0,0,1,0,0,0,0,0,4.0,6.0,0.0,0.0,2.0,4.0
0.61,5.37,5.41,3.37,0,0,0,0,0,0,0,1,6.0,6.0,0.0,0.0,0.0,0.0
1.52,6.69,6.63,4.42,1,0,0,0,0,0,0,0,6.0,3.0,0.0,0.0,0.0,0.0
0.72,5.72,4.69,3.19,1,0,0,0,0,0,0,0,5.0,5.0,0.0,0.0,1.0,4.0
0.9,5.58,5.22,3.65,1,0,0,0,0,0,0,0,6.0,2.0,1.0,0.0,1.0,0.0
0.5,5.06,5.08,3.18,0,0,0,0,0,0,0,1,7.0,2.0,0.0,0.0,0.0,0.0
1.0,9.06,5.58,3.34,0,0,0,0,0,1,0,0,7.0,4.0,0.0,1.0,1.0,3.0
0.5,5.05,5.08,3.19,0,0,0,0,0,0,0,1,7.0,1.0,0.0,0.0,0.0,4.0
0.8,6.04,4.83,3.21,1,0,0,0,0,0,0,0,5.0,6.0,0.0,1.0,1.0,0.0
0.5,5.19,5.21,3.07,0,0,0,0,0,0,0,1,5.0,8.0,0.0,0.0,0.0,0.0
0.4,4.91,3.56,2.35,0,1,0,0,0,0,0,0,5.0,5.0,0.0,0.0,1.0,0.0
0.5,4.83,4.89,3.23,0,0,0,0,0,0,0,1,5.0,4.0,2.0,0.0,1.0,0.0
0.55,5.17,5.21,3.3,0,0,0,0,0,0,0,1,7.0,1.0,0.0,0.0,0.0,4.0
0.53,5.14,5.16,3.23,0,0,0,0,0,0,0,1,4.0,7.0,0.0,0.0,0.0,3.0
1.01,6.0,5.34,3.73,1,0,0,0,0,0,0,0,7.0,6.0,1.0,0.0,1.0,5.0
0.7,4.75,4.67,3.46,0,0,0,0,0,0,1,0,7.0,4.0,1.0,1.0,1.0,0.0
0.59,5.86,3.98,2.68,0,1,0,0,0,0,0,0,1.0,6.0,0.0,0.0,2.0,0.0
0.52,8.56,4.23,2.48,0,0,0,1,0,0,0,0,4.0,1.0,0.0,0.0,1.0,4.0
1.71,6.69,6.38,4.32,1,0,0,0,0,0,0,0,7.0,19.0,0.0,0.0,1.0,0.0
0.81,5.47,5.1,3.44,1,0,0,0,0,0,0,0,5.0,2.0,0.0,0.0,0.0,0.0
0.5,5.05,5.09,3.17,0,0,0,0,0,0,0,1,6.0,5.0,0.0,0.0,0.0,5.0
0.46,4.57,5.41,3.25,0,0,1,0,0,0,0,0,6.0,5.0,1.0,1.0,1.0,0.0
0.6,4.94,4.6,3.11,1,0,0,0,0,0,0,0,6.0,5.0,0.0,0.0,1.0,0.0
0.5,5.14,5.16,3.01,0,0,0,0,0,0,0,1,3.0,4.0,1.0,1.0,1.0,3.0
0.33,4.23,4.95,2.89,0,0,1,0,0,0,0,0,4.0,6.0,0.0,0.0,1.0,3.0
0.8,5.4,5.14,3.48,1,0,0,0,0,0,0,0,6.0,5.0,0.0,0.0,2.0,0.0
0.32,4.04,4.8,2.75,0,0,1,0,0,0,0,0,2.0,3.0,0.0,1.0,1.0,3.0
0.5,5.07,5.1,3.18,0,0,0,0,0,0,0,1,6.0,3.0,0.0,0.0,0.0,0.0
0.4,4.66,4.7,2.94,0,0,0,0,0,0,0,1,4.0,3.0,0.0,0.0,1.0,0.0
0.5,4.23,4.2,3.1,0,0,0,0,0,0,1,0,5.0,6.0,1.0,0.0,1.0,0.0
0.51,5.08,5.11,3.19,0,0,0,0,0,0,0,1,7.0,4.0,0.0,0.0,0.0,0.0
0.59,4.55,4.46,3.34,0,0,0,0,0,0,1,0,5.0,4.0,1.0,1.0,1.0,0.0
0.9,5.55,5.3,3.6,1,0,0,0,0,0,0,0,6.0,3.0,0.0,0.0,1.0,0.0
0.8,5.04,5.03,3.66,0,0,0,0,0,0,1,0,7.0,7.0,0.0,0.0,2.0,0.0
0.9,5.43,5.38,3.65,1,0,0,0,0,0,0,0,7.0,2.0,0.0,0.0,0.0,0.0
0.7,4.79,4.76,3.42,0,0,0,0,0,0,1,0,7.0,4.0,0.0,1.0,2.0,0.0
0.5,4.85,4.9,3.19,0,0,0,0,0,0,0,1,5.0,8.0,2.0,0.0,1.0,0.0
0.8,4.97,4.84,3.61,0,0,0,0,0,0,1,0,4.0,9.0,1.0,0.0,1.0,0.0
0.4,6.08,4.2,2.48,0,0,0,0,1,0,0,0,5.0,5.0,0.0,0.0,1.0,0.0
0.5,4.96,5.01,3.2,0,0,0,0,0,0,0,1,6.0,6.0,1.0,1.0,2.0,3.0
0.5,4.93,4.98,3.17,0,0,0,0,0,0,0,1,7.0,5.0,1.0,1.0,1.0,3.0
0.5,4.89,4.95,3.22,0,0,0,0,0,0,0,1,5.0,2.0,2.0,0.0,2.0,0.0
1.01,5.93,5.79,3.83,1,0,0,0,0,0,0,0,7.0,3.0,0.0,1.0,1.0,0.0
0.46,4.4,4.31,3.03,0,0,0,0,0,0,1,0,5.0,2.0,0.0,0.0,1.0,0.0
0.92,5.55,5.4,3.67,1,0,0,0,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0
0.4,4.71,4.74,2.95,0,0,0,0,0,0,0,1,4.0,4.0,0.0,1.0,1.0,0.0
0.5,4.67,4.39,2.96,1,0,0,0,0,0,0,0,6.0,4.0,0.0,0.0,1.0,0.0
0.5,6.56,4.37,2.68,0,0,0,0,1,0,0,0,2.0,1.0,0.0,0.0,1.0,0.0
0.8,5.99,6.05,3.62,0,0,0,0,0,0,0,1,7.0,8.0,0.0,0.0,1.0,3.0
0.37,4.63,4.65,2.8,0,0,0,0,0,0,0,1,6.0,1.0,0.0,0.0,0.0,0.0
0.8,5.44,5.04,3.42,1,0,0,0,0,0,0,0,5.0,4.0,0.0,0.0,1.0,0.0
0.45,4.85,5.19,2.92,0,0,1,0,0,0,0,0,6.0,3.0,1.0,1.0,2.0,4.0
0.55,7.0,4.53,2.73,0,0,0,0,1,0,0,0,2.0,8.0,0.0,0.0,1.0,0.0
0.42,4.84,4.85,2.96,0,0,0,0,0,0,0,1,4.0,6.0,0.0,0.0,0.0,0.0
1.2,5.89,5.76,3.91,1,0,0,0,0,0,0,0,5.0,18.0,0.0,0.0,1.0,3.0
0.7,5.02,4.61,3.65,1,0,0,0,0,0,0,0,5.0,3.0,2.0,0.0,2.0,0.0
1.02,6.27,5.32,3.59,1,0,0,0,0,0,0,0,1.0,2.0,0.0,0.0,0.0,3.0
0.5,6.8,4.32,2.67,0,0,0,0,1,0,0,0,4.0,5.0,0.0,0.0,1.0,0.0
0.59,4.45,4.43,3.3,0,0,0,0,0,0,1,0,3.0,6.0,1.0,0.0,2.0,0.0
1.0,7.61,5.67,3.56,0,0,0,0,1,0,0,0,7.0,9.0,0.0,0.0,0.0,5.0
0.53,7.07,4.55,2.67,0,0,0,0,1,0,0,0,2.0,5.0,0.0,0.0,1.0,4.0
1.09,6.4,5.49,3.72,1,0,0,0,0,0,0,0,6.0,5.0,0.0,1.0,1.0,3.0
0.5,6.52,4.39,2.69,0,0,0,0,1,0,0,0,4.0,7.0,0.0,0.0,1.0,0.0
0.5,4.94,5.0,3.16,0,0,0,0,0,0,0,1,5.0,3.0,2.0,0.0,2.0,0.0
1.5,6.19,6.07,4.35,1,0,0,0,0,0,0,0,8.0,0.0,1.0,0.0,1.0,3.0
0.5,6.66,4.43,2.74,0,0,0,0,1,0,0,0,3.0,7.0,0.0,0.0,1.0,3.0
0.5,5.03,5.07,3.16,0,0,0,0,0,0,0,1,6.0,5.0,0.0,0.0,0.0,0.0
0.51,6.58,4.51,2.72,0,0,0,0,1,0,0,0,7.0,2.0,0.0,0.0,1.0,0.0
0.55,5.23,5.25,3.28,0,0,0,0,0,0,0,1,5.0,7.0,0.0,0.0,0.0,0.0
0.3,4.61,3.25,2.13,0,1,0,0,0,0,0,0,5.0,1.0,0.0,0.0,1.0,0.0
0.5,4.89,4.95,3.22,0,0,0,0,0,0,0,1,5.0,2.0,2.0,0.0,2.0,0.0
0.52,5.14,5.15,3.23,0,0,0,0,0,0,0,1,7.0,6.0,0.0,0.0,0.0,0.0
1.01,5.77,5.57,3.76,1,0,0,0,0,0,0,0,7.0,6.0,0.0,0.0,2.0,3.0
0.9,5.75,5.23,3.54,1,0,0,0,0,0,0,0,7.0,2.0,0.0,0.0,1.0,5.0
1.2,6.05,5.71,3.99,1,0,0,0,0,0,0,0,5.0,8.0,1.0,0.0,1.0,0.0
0.5,5.04,5.08,3.16,0,0,0,0,0,0,0,1,7.0,2.0,0.0,0.0,1.0,0.0
0.82,5.57,5.07,3.44,1,0,0,0,0,0,0,0,6.0,5.0,0.0,0.0,0.0,0.0
0.51,4.7,4.37,2.97,1,0,0,0,0,0,0,0,6.0,7.0,0.0,0.0,1.0,0.0
1.06,5.97,5.42,3.68,1,0,0,0,0,0,0,0,7.0,8.0,0.0,1.0,1.0,0.0
0.81,5.42,5.09,3.45,1,0,0,0,0,0,0,0,5.0,7.0,0.0,0.0,1.0,0.0
0.35,4.52,4.54,2.8,0,0,0,0,0,0,0,1,3.0,1.0,0.0,0.0,0.0,0.0
0.5,4.96,4.99,3.18,0,0,0,0,0,0,0,1,5.0,5.0,1.0,0.0,1.0,5.0
0.51,4.54,4.41,2.99,1,0,0,0,0,0,0,0,2.0,4.0,0.0,0.0,1.0,4.0
0.3,4.29,4.32,2.64,0,0,0,0,0,0,0,1,6.0,3.0,0.0,1.0,0.0,0.0
0.5,4.91,4.98,3.19,0,0,0,0,0,0,0,1,6.0,1.0,1.0,0.0,1.0,3.0
0.5,5.08,5.1,3.18,0,0,0,0,0,0,0,1,7.0,2.0,0.0,0.0,0.0,0.0
0.31,5.66,3.75,2.31,0,0,0,0,1,0,0,0,4.0,3.0,0.0,0.0,1.0,0.0
0.8,5.34,5.0,3.48,1,0,0,0,0,0,0,0,6.0,4.0,1.0,0.0,1.0,0.0
0.72,4.87,4.85,3.39,1,0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,1.0,4.0
1.2,6.64,5.6,3.76,1,0,0,0,0,0,0,0,7.0,8.0,0.0,0.0,1.0,3.0
0.5,5.07,5.1,3.17,0,0,0,0,0,0,0,1,6.0,4.0,0.0,0.0,0.0,0.0
0.34,4.36,4.82,2.8,0,0,1,0,0,0,0,0,7.0,3.0,0.0,1.0,1.0,0.0
0.51,6.89,4.37,2.65,0,0,0,0,1,0,0,0,2.0,1.0,0.0,0.0,1.0,0.0
0.5,5.13,5.15,3.11,0,0,0,0,0,0,0,1,5.0,8.0,0.0,0.0,0.0,0.0
0.51,5.08,5.11,3.19,0,0,0,0,0,0,0,1,2.0,7.0,0.0,1.0,0.0,0.0
1.0,5.66,5.53,3.75,1,0,0,0,0,0,0,0,5.0,10.0,0.0,0.0,0.0,3.0
0.66,5.53,5.56,3.48,0,0,0,0,0,0,0,1,6.0,6.0,0.0,0.0,0.0,3.0
0.71,5.66,5.7,3.55,0,0,0,0,0,0,0,1,6.0,8.0,0.0,0.0,0.0,5.0
0.31,4.03,4.79,2.84,0,0,1,0,0,0,0,0,3.0,5.0,0.0,0.0,1.0,0.0
0.7,5.11,4.89,3.29,1,0,0,0,0,0,0,0,6.0,2.0,0.0,0.0,0.0,0.0
0.35,4.69,3.46,2.18,0,1,0,0,0,0,0,0,4.0,4.0,0.0,0.0,1.0,3.0
0.5,4.92,4.98,3.2,0,0,0,0,0,0,0,1,5.0,1.0,1.0,0.0,1.0,3.0
0.3,4.12,4.64,2.78,0,0,1,0,0,0,0,0,7.0,1.0,1.0,1.0,2.0,0.0
0.3,4.2,4.55,2.63,0,0,1,0,0,0,0,0,5.0,3.0,2.0,0.0,2.0,3.0
0.31,3.81,3.76,2.63,0,0,0,0,0,0,1,0,3.0,4.0,0.0,0.0,2.0,0.0
0.59,6.6,4.75,2.92,0,0,0,0,1,0,0,0,4.0,1.0,0.0,0.0,0.0,5.0
0.5,4.99,3.86,2.72,0,1,0,0,0,0,0,0,2.0,4.0,2.0,1.0,2.0,3.0
0.5,4.96,4.98,3.19,0,0,0,0,0,0,0,1,5.0,6.0,1.0,0.0,1.0,3.0
0.42,5.2,3.61,2.25,0,1,0,0,0,0,0,0,2.0,5.0,0.0,0.0,1.0,0.0
0.26,4.11,4.13,2.58,0,0,0,0,0,0,0,1,4.0,2.0,0.0,0.0,0.0,0.0
0.3,5.88,3.69,2.16,0,0,0,0,1,0,0,0,6.0,2.0,0.0,0.0,1.0,0.0
2.0,6.98,6.89,4.77,1,0,0,0,0,0,0,0,4.0,7.0,1.0,0.0,1.0,4.0
1.5,9.84,6.48,3.94,0,0,0,0,0,1,0,0,7.0,3.0,1.0,1.0,1.0,0.0
0.86,5.43,5.3,3.56,1,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,1.0,3.0
0.35,4.57,4.6,2.74,0,0,0,0,0,0,0,1,2.0,4.0,0.0,0.0,0.0,0.0
0.45,4.52,4.16,2.82,1,0,0,0,0,0,0,0,7.0,3.0,0.0,0.0,1.0,0.0
0.51,5.01,4.24,2.87,1,0,0,0,0,0,0,0,3.0,6.0,0.0,0.0,0.0,0.0
0.3,4.22,4.26,2.69,0,0,0,0,0,0,0,1,6.0,1.0,1.0,0.0,1.0,0.0
0.7,6.96,5.12,3.09,0,0,0,0,1,0,0,0,7.0,5.0,0.0,1.0,1.0,0.0
0.71,4.68,4.63,3.46,0,0,0,0,0,0,1,0,5.0,16.0,1.0,0.0,1.0,0.0
