id,shape,weight,clarity,color,cut,polish,symmetry,fluorescence,price,length,width,depth,shape_CUSHION,shape_EMERALD,shape_HEART,shape_MARQUISE,shape_OVAL,shape_PEAR,shape_PRINCESS,shape_ROUND,encoded_clarity,encoded_color,encoded_cut,encoded_polish,encoded_symmetry,encoded_fluorescence,is_outlier
1665232,ROUND,0.5,VVS2,I,EX,EX,EX,ST,2078.4,5.06,5.09,3.18,0,0,0,0,0,0,0,1,3.0,6.0,0.0,0.0,0.0,5.0,False
1659094,OVAL,0.51,SI1,D,EX,EX,VG,F,1751.37,6.48,4.46,2.71,0,0,0,0,1,0,0,0,6.0,1.0,0.0,0.0,1.0,3.0,False
Eco Diamond LG200815,CUSHION,1.84,VVS2,F,EX,EX,EX,N,7922.8,7.0,6.79,4.52,1,0,0,0,0,0,0,0,3.0,3.0,0.0,0.0,0.0,0.0,False
1619092,ROUND,0.5,SI1,F,EX,EX,VG,F,2044.65,5.06,5.09,3.18,0,0,0,0,0,0,0,1,6.0,3.0,0.0,0.0,1.0,3.0,False
1647276,CUSHION,0.9,SI1,G,EX,EX,EX,N,3779.11,5.62,5.34,3.59,1,0,0,0,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,False
1631310,CUSHION,0.83,VVS2,J,EX,EX,EX,N,2319.32,5.32,5.29,3.55,1,0,0,0,0,0,0,0,3.0,7.0,0.0,0.0,0.0,0.0,False
1744047,OVAL,0.53,VVS1,H,EX,EX,VG,M,1730.02,7.07,4.55,2.67,0,0,0,0,1,0,0,0,2.0,5.0,0.0,0.0,1.0,4.0,False
1656613,OVAL,0.5,SI1,D,EX,EX,EX,F,1747.15,6.14,4.54,2.8,0,0,0,0,1,0,0,0,6.0,1.0,0.0,0.0,0.0,3.0,False
1784431,ROUND,0.55,VS2,I,EX,EX,EX,N,2551.24,5.24,5.28,3.22,0,0,0,0,0,0,0,1,5.0,6.0,0.0,0.0,0.0,0.0,False
1658625,ROUND,0.5,SI1,D,EX,EX,EX,N,2452.64,5.09,5.11,3.17,0,0,0,0,0,0,0,1,6.0,1.0,0.0,0.0,0.0,0.0,False
1636067,CUSHION,0.75,SI1,G,EX,EX,VG,N,2437.61,5.32,5.03,3.38,1,0,0,0,0,0,0,0,6.0,4.0,0.0,0.0,1.0,0.0,False
1623630,OVAL,0.5,SI2,E,EX,EX,VG,F,1318.52,6.39,4.49,2.72,0,0,0,0,1,0,0,0,7.0,2.0,0.0,0.0,1.0,3.0,False
1592480,ROUND,0.23,VVS2,D,EX,EX,EX,N,969.59,3.9,3.93,2.44,0,0,0,0,0,0,0,1,3.0,1.0,0.0,0.0,0.0,0.0,False
1541258,ROUND,0.23,VVS2,D,EX,EX,EX,N,969.59,3.94,3.97,2.45,0,0,0,0,0,0,0,1,3.0,1.0,0.0,0.0,0.0,0.0,False
1630158,CUSHION,0.5,SI1,FANCY,EX,VG,GD,F,1303.67,4.57,4.35,2.88,1,0,0,0,0,0,0,0,6.0,0.0,0.0,1.0,2.0,3.0,False
203184-41,CUSHION,0.96,SI1,G,EX,EX,VG,N,3421.66,5.79,5.47,3.68,1,0,0,0,0,0,0,0,6.0,4.0,0.0,0.0,1.0,0.0,False
1683265,HEART,0.29,SI1,E,VG,EX,GD,N,837.87,4.23,4.62,2.58,0,0,1,0,0,0,0,0,6.0,2.0,1.0,0.0,2.0,0.0,False
1668792,ROUND,0.5,VS2,J,GD,EX,GD,F,1496.47,4.82,4.9,3.22,0,0,0,0,0,0,0,1,5.0,7.0,2.0,0.0,2.0,3.0,False
201221-92,CUSHION,1.21,VS2,J,VG,EX,GD,N,3692.0,5.96,5.78,4.02,1,0,0,0,0,0,0,0,5.0,7.0,1.0,0.0,2.0,0.0,False
1789442,ROUND,0.5,VS2,D,GD,EX,GD,N,2111.79,4.77,4.87,3.21,0,0,0,0,0,0,0,1,5.0,1.0,2.0,0.0,2.0,0.0,False
1793435,PRINCESS,0.4,SI1,D,EX,EX,VG,N,1312.79,4.15,4.09,2.89,0,0,0,0,0,0,1,0,6.0,1.0,0.0,0.0,1.0,0.0,False
1795759,EMERALD,0.32,VVS2,D,EX,EX,VG,N,1143.35,4.81,3.13,2.13,0,1,0,0,0,0,0,0,3.0,1.0,0.0,0.0,1.0,0.0,False
1774075,CUSHION,0.71,VVS2,D,VG,EX,VG,M,2823.23,5.24,4.77,3.33,1,0,0,0,0,0,0,0,3.0,1.0,1.0,0.0,1.0,4.0,False
1801703,ROUND,0.4,SI1,E,EX,EX,VG,N,1515.69,4.64,4.69,2.96,0,0,0,0,0,0,0,1,6.0,2.0,0.0,0.0,1.0,0.0,False
1667134,CUSHION,0.8,VS1,J,EX,VG,GD,N,2249.2,5.36,5.15,3.5,1,0,0,0,0,0,0,0,4.0,7.0,0.0,1.0,2.0,0.0,False
201250-276,CUSHION,1.02,VVS2,L,EX,EX,EX,F,2993.33,6.26,5.43,3.66,1,0,0,0,0,0,0,0,3.0,9.0,0.0,0.0,0.0,3.0,False
1672025,PRINCESS,0.52,VVS1,G,EX,EX,VG,F,1940.92,4.35,4.32,3.14,0,0,0,0,0,0,1,0,2.0,4.0,0.0,0.0,1.0,3.0,False
1663198,CUSHION,0.5,VS1,G,EX,EX,VG,N,1572.63,4.65,4.36,2.97,1,0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,1.0,0.0,False
1734230,EMERALD,0.4,VS1,D,EX,EX,GD,N,1273.58,5.09,3.64,2.26,0,1,0,0,0,0,0,0,4.0,1.0,0.0,0.0,2.0,0.0,False
1785707,PRINCESS,0.5,SI1,E,VG,VG,VG,N,1682.51,4.4,4.34,3.24,0,0,0,0,0,0,1,0,6.0,2.0,1.0,1.0,1.0,0.0,False
1643063,ROUND,0.5,VS1,J,EX,EX,EX,N,2011.69,5.05,5.08,3.17,0,0,0,0,0,0,0,1,4.0,7.0,0.0,0.0,0.0,0.0,False
1638102,CUSHION,0.81,VVS2,H,EX,EX,VG,N,3049.01,5.27,5.19,3.52,1,0,0,0,0,0,0,0,3.0,5.0,0.0,0.0,1.0,0.0,False
1765803,PEAR,0.5,VS1,F,EX,VG,VG,N,2094.05,6.99,4.48,2.73,0,0,0,0,0,1,0,0,4.0,3.0,0.0,1.0,1.0,0.0,False
1801730,ROUND,0.4,SI1,I,EX,EX,EX,ST,1131.62,4.69,4.72,2.9,0,0,0,0,0,0,0,1,6.0,6.0,0.0,0.0,0.0,5.0,False
1778456,CUSHION,0.7,SI1,J,VG,EX,VG,N,1537.65,5.35,4.73,3.29,1,0,0,0,0,0,0,0,6.0,7.0,1.0,0.0,1.0,0.0,False
1786252,ROUND,0.5,SI1,I,EX,EX,EX,F,2048.36,5.09,5.12,3.2,0,0,0,0,0,0,0,1,6.0,6.0,0.0,0.0,0.0,3.0,False
1582750,CUSHION,0.81,VS2,H,EX,EX,VG,N,2544.9,5.83,5.03,3.33,1,0,0,0,0,0,0,0,5.0,5.0,0.0,0.0,1.0,0.0,False
1788701,ROUND,0.5,SI1,F,VG,VG,EX,F,2106.75,5.02,5.05,3.17,0,0,0,0,0,0,0,1,6.0,3.0,1.0,1.0,0.0,3.0,False
210344-212,CUSHION,1.0,VS1,I,EX,EX,VG,N,4145.44,6.19,5.25,3.57,1,0,0,0,0,0,0,0,4.0,6.0,0.0,0.0,1.0,0.0,False
1794501,HEART,0.34,VVS2,J,EX,EX,VG,N,811.49,4.21,4.99,2.81,0,0,1,0,0,0,0,0,3.0,7.0,0.0,0.0,1.0,0.0,False
203193-358,CUSHION,0.96,SI1,G,EX,EX,EX,N,3621.08,5.79,5.39,3.63,1,0,0,0,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,False
211007-668,CUSHION,1.03,SI1,FANCY,EX,EX,VG,M,2851.4,5.65,5.6,3.71,1,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,1.0,4.0,False
1648818,CUSHION,0.8,VVS2,E,EX,EX,VG,M,3025.51,5.79,5.03,3.41,1,0,0,0,0,0,0,0,3.0,2.0,0.0,0.0,1.0,4.0,False
1758886,ROUND,0.5,SI2,D,EX,EX,EX,N,2094.03,5.07,5.1,3.17,0,0,0,0,0,0,0,1,7.0,1.0,0.0,0.0,0.0,0.0,False
1750388,OVAL,0.5,SI1,E,EX,VG,VG,N,1682.51,6.09,4.49,2.84,0,0,0,0,1,0,0,0,6.0,2.0,0.0,1.0,1.0,0.0,False
1655884,ROUND,0.5,VS2,H,VG,EX,VG,F,2304.07,4.96,5.01,3.19,0,0,0,0,0,0,0,1,5.0,5.0,1.0,0.0,1.0,3.0,False
1606768,CUSHION,0.8,VS2,I,EX,VG,EX,N,2354.34,6.13,4.96,3.27,1,0,0,0,0,0,0,0,5.0,6.0,0.0,1.0,0.0,0.0,False
1800786,HEART,0.3,SI1,G,EX,EX,VG,N,992.57,4.09,4.67,2.61,0,0,1,0,0,0,0,0,6.0,4.0,0.0,0.0,1.0,0.0,False
1780930,ROUND,0.51,SI2,E,EX,EX,EX,M,2034.32,5.19,5.2,3.12,0,0,0,0,0,0,0,1,7.0,2.0,0.0,0.0,0.0,4.0,False
1768358,ROUND,0.5,SI2,D,EX,EX,EX,M,2047.47,5.05,5.08,3.19,0,0,0,0,0,0,0,1,7.0,1.0,0.0,0.0,0.0,4.0,False
1780104,ROUND,0.5,VVS1,J,VG,EX,VG,N,2111.79,4.98,5.04,3.13,0,0,0,0,0,0,0,1,2.0,7.0,1.0,0.0,1.0,0.0,False
1599891,CUSHION,0.8,SI1,K,VG,EX,EX,N,1462.09,5.17,5.11,3.56,1,0,0,0,0,0,0,0,6.0,8.0,1.0,0.0,0.0,0.0,False
1612606,CUSHION,0.51,VS2,H,EX,EX,VG,N,1380.19,4.71,4.35,2.94,1,0,0,0,0,0,0,0,5.0,5.0,0.0,0.0,1.0,0.0,False
1793420,PRINCESS,0.5,SI2,E,EX,VG,VG,N,1548.92,4.47,4.39,3.19,0,0,0,0,0,0,1,0,7.0,2.0,0.0,1.0,1.0,0.0,False
211124-246,PEAR,1.67,SI1,H,VG,EX,VG,M,13643.46,10.88,6.34,4.04,0,0,0,0,0,1,0,0,6.0,5.0,1.0,0.0,1.0,4.0,False
1776264,EMERALD,0.44,VVS1,H,EX,VG,VG,M,1159.07,5.08,3.76,2.35,0,1,0,0,0,0,0,0,2.0,5.0,0.0,1.0,1.0,4.0,False
1783135,PRINCESS,0.5,VS2,F,EX,EX,VG,N,1843.82,4.3,4.23,3.09,0,0,0,0,0,0,1,0,5.0,3.0,0.0,0.0,1.0,0.0,False
1766492,ROUND,0.43,IF,D,EX,EX,EX,N,2528.27,4.92,4.94,2.97,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,False
1797219,EMERALD,0.49,VS2,I,VG,EX,VG,F,1326.02,5.35,3.73,2.56,0,1,0,0,0,0,0,0,5.0,6.0,1.0,0.0,1.0,3.0,False
1775304,HEART,0.3,VS2,F,GD,EX,GD,F,932.29,4.2,4.55,2.63,0,0,1,0,0,0,0,0,5.0,3.0,2.0,0.0,2.0,3.0,False
1668181,CUSHION,0.8,SI1,F,EX,EX,VG,F,2697.24,5.88,4.96,3.22,1,0,0,0,0,0,0,0,6.0,3.0,0.0,0.0,1.0,3.0,False
1652683,CUSHION,0.81,SI1,E,EX,EX,EX,M,2582.83,5.76,5.01,3.39,1,0,0,0,0,0,0,0,6.0,2.0,0.0,0.0,0.0,4.0,False
1751865,HEART,0.3,VS1,D,EX,VG,VG,N,1141.09,4.17,4.63,2.6,0,0,1,0,0,0,0,0,4.0,1.0,0.0,1.0,1.0,0.0,False
201165-267,CUSHION,1.0,VS1,F,EX,EX,GD,F,4499.39,5.84,5.47,3.71,1,0,0,0,0,0,0,0,4.0,3.0,0.0,0.0,2.0,3.0,False
1668802,ROUND,0.5,VS2,K,VG,VG,VG,N,1481.75,4.93,4.98,3.19,0,0,0,0,0,0,0,1,5.0,8.0,1.0,1.0,1.0,0.0,False
1794890,PRINCESS,0.5,SI1,I,EX,VG,VG,N,1313.99,4.4,4.36,3.07,0,0,0,0,0,0,1,0,6.0,6.0,0.0,1.0,1.0,0.0,False
1784949,CUSHION,0.45,SI2,F,EX,EX,VG,N,1017.89,4.52,4.16,2.82,1,0,0,0,0,0,0,0,7.0,3.0,0.0,0.0,1.0,0.0,False
1659402,ROUND,0.76,VS2,K,EX,EX,EX,F,2077.81,5.79,5.83,3.63,0,0,0,0,0,0,0,1,5.0,8.0,0.0,0.0,0.0,3.0,False
1745729,ROUND,0.56,SI2,F,EX,EX,EX,F,2197.73,5.35,5.39,3.22,0,0,0,0,0,0,0,1,7.0,3.0,0.0,0.0,0.0,3.0,False
1785624,PEAR,0.35,SI1,H,EX,VG,VG,F,899.94,6.06,4.01,2.42,0,0,0,0,0,1,0,0,6.0,5.0,0.0,1.0,1.0,3.0,False
1631508,OVAL,0.5,SI1,D,EX,EX,VG,N,1622.67,6.48,4.41,2.74,0,0,0,0,1,0,0,0,6.0,1.0,0.0,0.0,1.0,0.0,False
1647286,EMERALD,0.5,VS1,I,VG,VG,GD,N,1423.83,5.04,3.8,2.66,0,1,0,0,0,0,0,0,4.0,6.0,1.0,1.0,2.0,0.0,False
1794625,OVAL,0.56,VS1,F,EX,VG,VG,M,2027.32,7.26,4.58,2.67,0,0,0,0,1,0,0,0,4.0,3.0,0.0,1.0,1.0,4.0,False
1639961,PRINCESS,0.5,SI2,D,EX,EX,EX,N,1424.75,4.36,4.32,3.14,0,0,0,0,0,0,1,0,7.0,1.0,0.0,0.0,0.0,0.0,False
1667371,OVAL,0.5,SI1,D,EX,EX,VG,N,1681.45,6.72,4.48,2.67,0,0,0,0,1,0,0,0,6.0,1.0,0.0,0.0,1.0,0.0,False
201251-139,CUSHION,1.03,SI1,F,EX,EX,EX,N,4856.94,6.08,5.54,3.74,1,0,0,0,0,0,0,0,6.0,3.0,0.0,0.0,0.0,0.0,False
1738337,PRINCESS,0.5,VS2,J,EX,VG,VG,N,1286.19,4.31,4.25,2.99,0,0,0,0,0,0,1,0,5.0,7.0,0.0,1.0,1.0,0.0,False
1615085,CUSHION,0.5,VS1,H,VG,EX,VG,N,1301.12,4.89,4.25,2.85,1,0,0,0,0,0,0,0,4.0,5.0,1.0,0.0,1.0,0.0,False
1793407,PRINCESS,0.5,SI1,E,VG,EX,VG,N,1646.18,4.33,4.26,3.17,0,0,0,0,0,0,1,0,6.0,2.0,1.0,0.0,1.0,0.0,False
1650986,CUSHION,0.9,SI1,I,EX,EX,VG,N,3508.11,5.39,5.35,3.62,1,0,0,0,0,0,0,0,6.0,6.0,0.0,0.0,1.0,0.0,False
1638106,CUSHION,0.8,VS2,G,EX,EX,VG,N,3260.31,5.24,5.2,3.47,1,0,0,0,0,0,0,0,5.0,4.0,0.0,0.0,1.0,0.0,False
210267-64,CUSHION,1.03,IF,I,EX,EX,EX,N,4993.69,5.72,5.58,3.75,1,0,0,0,0,0,0,0,1.0,6.0,0.0,0.0,0.0,0.0,False
1731601,HEART,0.4,SI1,F,VG,VG,VG,F,1114.08,4.52,5.2,2.93,0,0,1,0,0,0,0,0,6.0,3.0,1.0,1.0,1.0,3.0,False
1798602,EMERALD,0.3,VS1,D,EX,EX,VG,N,1064.02,4.61,3.25,2.18,0,1,0,0,0,0,0,0,4.0,1.0,0.0,0.0,1.0,0.0,False
1778572,HEART,0.31,SI1,G,EX,EX,EX,F,944.2,4.01,4.74,2.76,0,0,1,0,0,0,0,0,6.0,4.0,0.0,0.0,0.0,3.0,False
1785514,PEAR,0.5,SI1,D,VG,EX,VG,F,1576.77,6.55,4.41,2.76,0,0,0,0,0,1,0,0,6.0,1.0,1.0,0.0,1.0,3.0,False
1650998,CUSHION,0.81,VS2,G,EX,EX,VG,N,3050.2,5.42,5.14,3.5,1,0,0,0,0,0,0,0,5.0,4.0,0.0,0.0,1.0,0.0,False
1643316,ROUND,0.5,SI2,D,EX,EX,EX,N,2030.78,5.13,5.15,3.13,0,0,0,0,0,0,0,1,7.0,1.0,0.0,0.0,0.0,0.0,False
1659675,ROUND,0.5,VS2,E,VG,EX,VG,F,2323.78,4.98,5.03,3.19,0,0,0,0,0,0,0,1,5.0,2.0,1.0,0.0,1.0,3.0,False
Eco Diamond LG200390,OVAL,0.76,VS1,D,VG,VG,VG,N,1876.87,7.58,5.27,3.04,0,0,0,0,1,0,0,0,4.0,1.0,1.0,1.0,1.0,0.0,False
1750541,PRINCESS,0.31,VS1,H,EX,EX,GD,N,853.01,3.87,3.83,2.58,0,0,0,0,0,0,1,0,4.0,5.0,0.0,0.0,2.0,0.0,False
1761912,PRINCESS,0.51,VS1,F,EX,EX,GD,N,1812.78,4.5,4.45,3.2,0,0,0,0,0,0,1,0,4.0,3.0,0.0,0.0,2.0,0.0,False
1768674,ROUND,0.3,VS2,F,EX,EX,EX,N,1123.92,4.33,4.35,2.6,0,0,0,0,0,0,0,1,5.0,3.0,0.0,0.0,0.0,0.0,False
1565021,OVAL,0.59,VS1,D,EX,EX,VG,ST,1650.73,7.06,4.53,2.81,0,0,0,0,1,0,0,0,4.0,1.0,0.0,0.0,1.0,5.0,False
210439-234,CUSHION,1.29,SI1,FANCY,EX,EX,VG,F,2461.08,5.93,5.9,3.97,1,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,1.0,3.0,False
1652684,CUSHION,0.83,SI1,G,EX,EX,EX,N,2785.64,5.48,5.17,3.45,1,0,0,0,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,False
1791806,HEART,0.3,SI2,D,VG,EX,VG,N,893.71,4.24,4.64,2.61,0,0,1,0,0,0,0,0,7.0,1.0,1.0,0.0,1.0,0.0,False
1657892,OVAL,0.55,VVS2,F,EX,EX,EX,N,2259.15,6.75,4.45,2.8,0,0,0,0,1,0,0,0,3.0,3.0,0.0,0.0,0.0,0.0,False
1781395,HEART,0.33,VS2,F,EX,EX,VG,F,1141.12,4.27,4.97,2.84,0,0,1,0,0,0,0,0,5.0,3.0,0.0,0.0,1.0,3.0,False
1659647,ROUND,0.5,VS1,L,EX,EX,EX,F,1520.66,5.06,5.09,3.18,0,0,0,0,0,0,0,1,4.0,9.0,0.0,0.0,0.0,3.0,False
1659075,OVAL,0.5,VS1,F,EX,VG,VG,N,1954.7,6.06,4.45,2.8,0,0,0,0,1,0,0,0,4.0,3.0,0.0,1.0,1.0,0.0,False
1800341,PRINCESS,0.51,SI1,E,EX,EX,VG,N,1796.44,4.41,4.36,3.04,0,0,0,0,0,0,1,0,6.0,2.0,0.0,0.0,1.0,0.0,False
210534-143,CUSHION,1.2,VS1,FANCY,VG,VG,VG,F,3698.5,5.67,5.56,4.0,1,0,0,0,0,0,0,0,4.0,0.0,1.0,1.0,1.0,3.0,False
1672125,ROUND,0.5,VVS2,F,EX,EX,VG,M,2350.94,5.03,5.09,3.1,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.0,1.0,4.0,False
1789050,EMERALD,0.34,VVS2,E,EX,VG,VG,N,1155.08,4.72,3.44,2.23,0,1,0,0,0,0,0,0,3.0,2.0,0.0,1.0,1.0,0.0,False
1801424,ROUND,0.5,SI1,I,EX,EX,EX,F,2040.02,5.14,5.15,3.07,0,0,0,0,0,0,0,1,6.0,6.0,0.0,0.0,0.0,3.0,False
1763007,OVAL,0.5,VS2,D,EX,EX,VG,N,1863.44,6.17,4.54,2.8,0,0,0,0,1,0,0,0,5.0,1.0,0.0,0.0,1.0,0.0,False
1664659,OVAL,0.5,VS2,J,EX,EX,VG,N,1326.21,6.52,4.38,2.64,0,0,0,0,1,0,0,0,5.0,7.0,0.0,0.0,1.0,0.0,False
1790537,ROUND,0.55,SI2,H,EX,EX,VG,F,2035.27,5.2,5.23,3.27,0,0,0,0,0,0,0,1,7.0,5.0,0.0,0.0,1.0,3.0,False
1774923,ROUND,0.58,SI2,G,EX,EX,EX,N,2344.71,5.37,5.39,3.28,0,0,0,0,0,0,0,1,7.0,4.0,0.0,0.0,0.0,0.0,False
1606798,CUSHION,0.72,SI1,D,EX,EX,VG,ST,2018.99,5.33,4.84,3.27,1,0,0,0,0,0,0,0,6.0,1.0,0.0,0.0,1.0,5.0,False
1637432,ROUND,0.56,VS1,I,EX,EX,EX,F,2447.07,5.24,5.27,3.29,0,0,0,0,0,0,0,1,4.0,6.0,0.0,0.0,0.0,3.0,False
1799873,EMERALD,0.34,VS2,D,EX,EX,GD,N,1055.71,4.88,3.28,2.18,0,1,0,0,0,0,0,0,5.0,1.0,0.0,0.0,2.0,0.0,False
1786653,OVAL,0.3,VS2,D,EX,VG,GD,N,1032.64,5.35,3.78,2.37,0,0,0,0,1,0,0,0,5.0,1.0,0.0,1.0,2.0,0.0,False
1659824,ROUND,0.5,SI1,F,GD,VG,VG,N,2028.32,5.05,5.11,3.11,0,0,0,0,0,0,0,1,6.0,3.0,2.0,1.0,1.0,0.0,False
1777555,MARQUISE,0.3,VS2,F,EX,EX,VG,F,891.17,7.43,3.49,2.04,0,0,0,1,0,0,0,0,5.0,3.0,0.0,0.0,1.0,3.0,False
210473-74,PEAR,1.51,SI1,L,VG,EX,EX,N,6889.54,11.09,6.41,3.62,0,0,0,0,0,1,0,0,6.0,9.0,1.0,0.0,0.0,0.0,False
1789520,ROUND,0.51,SI2,D,EX,EX,EX,F,2067.92,5.1,5.12,3.2,0,0,0,0,0,0,0,1,7.0,1.0,0.0,0.0,0.0,3.0,False
1744078,OVAL,0.5,VS1,H,EX,EX,VG,N,1729.82,6.64,4.4,2.72,0,0,0,0,1,0,0,0,4.0,5.0,0.0,0.0,1.0,0.0,False
1771717,PRINCESS,0.5,VVS2,G,EX,VG,GD,N,1707.81,4.36,4.35,3.11,0,0,0,0,0,0,1,0,3.0,4.0,0.0,1.0,2.0,0.0,False
1794358,EMERALD,0.31,VVS1,D,EX,EX,FR,N,1065.76,4.57,3.38,2.12,0,1,0,0,0,0,0,0,2.0,1.0,0.0,0.0,3.0,0.0,False
211003-1064,CUSHION,1.19,VS2,J,EX,EX,GD,M,3824.5,6.11,5.84,3.92,1,0,0,0,0,0,0,0,5.0,7.0,0.0,0.0,2.0,4.0,False
1799313,ROUND,0.5,SI2,F,EX,VG,EX,N,2105.94,5.05,5.08,3.17,0,0,0,0,0,0,0,1,7.0,3.0,0.0,1.0,0.0,0.0,False
1663369,OVAL,0.7,SI2,K,EX,EX,VG,N,1680.88,7.76,4.86,2.8,0,0,0,0,1,0,0,0,7.0,8.0,0.0,0.0,1.0,0.0,False
1574140,CUSHION,0.82,SI2,F,EX,EX,VG,N,2362.06,5.76,5.0,3.39,1,0,0,0,0,0,0,0,7.0,3.0,0.0,0.0,1.0,0.0,False
1781606,OVAL,0.31,VVS2,G,EX,VG,GD,N,963.03,5.9,3.7,2.29,0,0,0,0,1,0,0,0,3.0,4.0,0.0,1.0,2.0,0.0,False
1795790,EMERALD,0.31,VS2,E,EX,VG,VG,N,1031.68,4.8,3.28,1.94,0,1,0,0,0,0,0,0,5.0,2.0,0.0,1.0,1.0,0.0,False
1760023,ROUND,0.5,VS1,J,EX,EX,EX,N,2048.36,5.06,5.09,3.18,0,0,0,0,0,0,0,1,4.0,7.0,0.0,0.0,0.0,0.0,False
1764977,EMERALD,0.46,VS1,E,VG,VG,VG,F,1369.69,4.84,3.65,2.55,0,1,0,0,0,0,0,0,4.0,2.0,1.0,1.0,1.0,3.0,False
1768051,OVAL,0.35,VVS2,D,EX,EX,VG,F,1148.96,5.4,4.02,2.48,0,0,0,0,1,0,0,0,3.0,1.0,0.0,0.0,1.0,3.0,False
1669914,ROUND,0.5,VVS2,I,EX,EX,EX,N,2448.49,5.09,5.1,3.16,0,0,0,0,0,0,0,1,3.0,6.0,0.0,0.0,0.0,0.0,False
211176-293,CUSHION,0.96,SI1,M,EX,EX,VG,ST,1772.2,5.94,5.43,3.57,1,0,0,0,0,0,0,0,6.0,10.0,0.0,0.0,1.0,5.0,False
1764991,EMERALD,0.46,SI1,E,EX,EX,VG,N,1277.12,5.19,3.81,2.39,0,1,0,0,0,0,0,0,6.0,2.0,0.0,0.0,1.0,0.0,False
1663486,PRINCESS,0.52,SI2,E,EX,EX,VG,N,1401.42,4.53,4.46,3.25,0,0,0,0,0,0,1,0,7.0,2.0,0.0,0.0,1.0,0.0,False
1787926,HEART,0.31,VS1,D,EX,EX,GD,ST,992.88,4.15,4.74,2.82,0,0,1,0,0,0,0,0,4.0,1.0,0.0,0.0,2.0,5.0,False
1790980,CUSHION,0.6,SI1,H,EX,EX,EX,F,1605.5,5.21,4.53,3.06,1,0,0,0,0,0,0,0,6.0,5.0,0.0,0.0,0.0,3.0,False
1771147,EMERALD,0.41,VS1,F,EX,EX,EX,N,1369.09,4.98,3.49,2.38,0,1,0,0,0,0,0,0,4.0,3.0,0.0,0.0,0.0,0.0,False
1771435,MARQUISE,0.3,SI1,D,EX,VG,GD,N,870.91,7.11,3.65,2.12,0,0,0,1,0,0,0,0,6.0,1.0,0.0,1.0,2.0,0.0,False
1767921,HEART,0.3,VVS1,G,EX,EX,GD,N,1046.8,3.98,4.7,2.74,0,0,1,0,0,0,0,0,2.0,4.0,0.0,0.0,2.0,0.0,False
1669842,PRINCESS,0.5,SI2,F,EX,VG,FR,N,1160.16,4.49,4.43,3.05,0,0,0,0,0,0,1,0,7.0,3.0,0.0,1.0,3.0,0.0,False
211003-1044,CUSHION,1.01,SI1,I,EX,EX,EX,M,3054.69,5.77,5.58,3.74,1,0,0,0,0,0,0,0,6.0,6.0,0.0,0.0,0.0,4.0,False
1755262,ROUND,0.5,SI1,E,VG,VG,GD,N,1975.61,4.96,5.02,3.17,0,0,0,0,0,0,0,1,6.0,2.0,1.0,1.0,2.0,0.0,False
201221-327,CUSHION,0.96,VS1,K,EX,EX,GD,ST,2272.87,6.25,5.13,3.49,1,0,0,0,0,0,0,0,4.0,8.0,0.0,0.0,2.0,5.0,False
211003-804,CUSHION,1.01,VS2,K,EX,EX,VG,M,2802.83,5.89,5.49,3.73,1,0,0,0,0,0,0,0,5.0,8.0,0.0,0.0,1.0,4.0,False
1785296,HEART,0.33,SI1,I,EX,EX,GD,F,798.1,4.08,4.85,2.85,0,0,1,0,0,0,0,0,6.0,6.0,0.0,0.0,2.0,3.0,False
1553648,CUSHION,0.9,SI2,H,VG,EX,VG,F,2611.79,5.6,5.2,3.53,1,0,0,0,0,0,0,0,7.0,5.0,1.0,0.0,1.0,3.0,False
1795793,EMERALD,0.3,VS2,E,EX,EX,VG,N,1036.14,4.49,3.33,2.19,0,1,0,0,0,0,0,0,5.0,2.0,0.0,0.0,1.0,0.0,False
1770713,ROUND,0.5,SI1,F,VG,EX,GD,N,2062.7,4.95,5.01,3.19,0,0,0,0,0,0,0,1,6.0,3.0,1.0,0.0,2.0,0.0,False
201221-213,CUSHION,1.05,VVS1,F,EX,EX,EX,M,6150.68,5.72,5.67,3.82,1,0,0,0,0,0,0,0,2.0,3.0,0.0,0.0,0.0,4.0,False
1799534,ROUND,0.3,SI1,E,EX,EX,EX,N,1131.52,4.29,4.31,2.67,0,0,0,0,0,0,0,1,6.0,2.0,0.0,0.0,0.0,0.0,False
1795979,OVAL,0.72,VS2,K,EX,EX,VG,N,2061.07,6.93,5.15,3.22,0,0,0,0,1,0,0,0,5.0,8.0,0.0,0.0,1.0,0.0,False
1615786,ROUND,0.5,VVS1,J,EX,EX,EX,N,1978.08,5.05,5.08,3.17,0,0,0,0,0,0,0,1,2.0,7.0,0.0,0.0,0.0,0.0,False
1632891,OVAL,0.8,SI1,K,EX,EX,VG,N,1662.61,7.18,5.3,3.27,0,0,0,0,1,0,0,0,6.0,8.0,0.0,0.0,1.0,0.0,False
